read,length,D1,D2,bin_id
8d65c0ef-017d-4f1a-9ad0-e0664ed0f240,1487,0.9654667,54.245.353,0
42ba5f00-59ff-44bf-b24d-a60605deee54,1483,6.133.469,84.123,1
59473db5-d26a-4e97-841b-b18923ace074,1478,-0.72635776,76.940.613,0
7f23563e-2916-401d-8beb-326cb6974244,1513,-13.013.502,6.712.422,0
27ffe875-e056-4914-bf67-c49d4da6f3e0,1484,0.64552355,49.272.795,0
7ec0d47f-83ad-4b7a-9ded-0f2ee1a8c532,1474,-0.9236953,7.229.015,0
66ab0d5c-6ee6-4c8c-b70e-5383495431b5,1483,5.166.437,8.046.821,1
e476ffb8-b0a3-4f3e-96fd-b76872089b3e,1513,4.772.511,835.745,1
043c5ce2-f253-453e-b0ea-e5df0529cc58,1482,-0.7728419,5.425.284,0
88291a2a-2f7a-4e17-b4cd-f52719d9b7b4,1492,0.3091275,7.773.723,0
2eb83e4f-949c-48e4-ac07-d6119cbd0430,1589,57.434.993,77.746.058,1
9071fd3e-a1aa-4754-bee1-99bac73b6649,1436,0.5618547,8.151.591,0
7505c323-0526-44b2-a168-4719c6989572,1538,-0.005065639,46.349.425,0
998afde9-4c95-410e-9ad3-84082baf0b52,1488,6.374.656,7.982.023,1
0d333d8a-83cd-4baf-85b5-850a2447c064,1501,5.093.906,6.211.396,1
2557dba3-8b54-4036-b1c0-6c1d66ad32f7,1531,0.36570302,70.448.275,0
9b48ba63-0266-4b66-b63e-b19b03c33b3d,1485,46.489.606,69.523.134,1
eb259649-0b00-45f8-8f5b-0e21ab1d9e16,1498,5.738.148,68.669.868,1
e758623d-61a5-4bb1-be6b-5d3cb8aa6dbd,1409,48.007.092,69.686.584,1
80e50e2f-7a3a-4553-8e1f-891908782c95,1553,5.825.803,8.683.498,1
362d291a-5a24-4f4b-af5f-db3b321beda2,1533,-10.523.525,7.442.941,0
3eb2eb5b-53b2-4f7f-8537-8382dfe6ee43,1513,0.4567475,66.663.003,0
220ad6f0-9650-4847-98f4-9615c81c1503,1540,55.065.384,62.149.215,1
f2a0858d-0d8f-433d-96cf-cef4294d1475,1470,-0.38904223,5.056.148,0
c119da10-39e3-4dea-9d7b-b3511c7b80b8,1527,540.166,8.934.378,1
3c24ccec-d614-4029-b2fc-95663372e3e2,1588,6.200.422,700.967,1
940d5b27-f238-4209-a186-6c54323b3cc2,1488,4.310.874,8.941.367,1
314c95d2-7b07-41b4-bae5-63d023142e36,1476,0.20654511,7.759.586,0
86eb28f3-631c-45ff-8249-7fb142488552,1464,59.199.405,8.527.627,1
f38bdef2-a521-4b9d-aee2-07d053bfbce7,1491,55.136.924,65.621.004,1
94049615-5ada-4a5e-b08f-41f25de276da,1501,4.604.623,8.245.708,1
1d0449da-4691-4efe-b450-33b9db907781,1489,60.391.293,841.923,1
18944dbf-08fa-4358-ae36-612f84c903a7,1461,0.5797243,6.015.503,0
d1753a81-232e-41a9-b840-9e42590db7e9,1499,0.17268947,4.509.401,0
bb87e178-b09c-41e5-a32a-052743bade78,1520,0.6437378,5.719.593,0
605a9af9-7bc1-450a-8628-d5857e72893f,1481,0.08715764,78.940.663,0
650a7ecf-3b5c-4c79-89a0-958fa914a1d8,1545,4.776.304,71.204.195,1
7c5dd82d-4803-4c11-ae9b-aaae4915ab1e,1473,37.917.094,8.730.255,1
043ae04a-1cb6-4ef3-8ba2-553cdd2f95be,1482,42.661.514,65.249.066,1
98e076b7-edd6-45dc-8a98-e2fc29f383ea,1508,5.313.657,9.038.307,1
ced33441-db10-4656-9578-f4d8fe1d6fad,1503,609.811,7.921.212,1
9150f07e-4be8-453f-a497-7cd250071d9c,1472,5.537.021,8.462.648,1
1f9b695e-ff00-44ba-917b-4fd45a0305e9,1510,52.853.055,74.394.183,1
5ffdba3c-d433-4796-b234-92e03884d299,1508,-10.737.022,7.657.628,0
3c3e21a6-1970-481b-bdee-bb5faaec40cb,1502,48.468.556,7.835.657,1
2c113852-2fb1-44e0-8483-9d631d9786f0,1482,13.709.301,6.022.586,0
d29d7438-3521-428a-a4aa-79430d45dba0,1472,51.526.613,9.293.059,1
586566e6-1d36-46b6-a2d0-599c06d7164a,1461,-0.88385,6.689.221,0
6a10e001-3c69-4f2b-b0de-9d2e3648cfb0,1455,-0.7927822,71.449.795,0
b8b764a0-5e3d-4bfb-af8b-750e6cebe584,1434,51.313.334,7.732.566,1
9e8eeca2-73aa-43d5-9169-274984423264,1485,37.593.424,8.668.919,1
530aa501-a183-46f3-89a1-92a44a178a2e,1477,59.508.734,8.154.673,1
0a7fe454-8d34-4092-81b2-c5856fe27dc4,1502,6.324.269,7.881.545,1
e6655e85-929c-4d3a-ad31-9f6572c2b6a2,1445,-0.83574605,7.021.076,0
48c80897-e63b-400b-a1a8-ba6b9b358fe2,1481,0.07141619,54.192.033,0
f90a3420-0617-4ac6-8098-75526c927257,1481,-0.62939906,74.035.587,0
63c1be53-8c0b-4642-9308-296f9a20858a,1488,46.731.625,61.073.337,1
d8e70479-77a2-415a-a6e6-789b0b8658be,1534,52.000.833,7.896.236,1
085a0e91-be11-453c-861c-95a9f1bdc445,1475,-11.308.397,61.487.145,0
bdd29875-5ce8-45e5-b5d6-32420f74fd15,1481,-10.389.993,71.391.163,0
e8aa5777-cdaa-47fc-9199-f3b6af0ea2f2,1482,59.755.325,8.821.379,1
c932a0dd-bf23-48d3-a638-65ab82e6f29f,1488,6.267.978,7.461.775,1
3fba39ef-096f-44bf-9472-adf92cc8aafc,1489,54.856.296,66.242.146,1
b9102b56-c804-490d-a58d-67620d7effce,1530,-11.872.779,6.448.445,0
53e35e7e-f713-4ecd-b644-d297fff71211,1495,0.9505872,6.648.238,0
15f5be92-9ba2-4046-9c0c-231a5830b221,1461,55.885.806,8.780.178,1
42f4ab6b-ce57-43cf-9f7e-86efe677fd28,1467,-0.2703392,4.803.895,0
961b6f39-fbf8-4598-8a74-f00351193d67,1516,-12.287.998,70.516.877,0
ea9ddb54-32c5-4606-be37-892327d5a1ff,1487,0.3538051,7.416.158,0
b7ca4625-21e3-4520-b867-37e4b3238b1e,1496,5.320.477,7.451.085,1
bef87f32-b6e9-4566-bd83-e4f748156c66,1485,-0.5043781,5.137.852,0
d5d8692f-da8d-4a88-9300-a103042c7b3b,1548,0.5787102,6.903.399,0
efb0115b-0844-4e4c-bd9d-720b6f646dc1,1478,59.429.927,7.039.186,1
d8338ee2-64d6-4fe0-a8db-4de41a432693,1496,53.557.963,9.254.373,1
788e4840-b573-4177-92a3-febf0d477a07,1437,51.709.347,921.504,1
a8412108-2519-4c61-9458-1692207127f4,1487,-0.7830854,61.106.577,0
0315f3bd-4478-410d-80ad-9d124208ce17,1484,50.510.592,9.282.528,1
895f9e79-159f-4aaf-8d70-5dbc5f84f4ba,1520,26.664.598,8.405.014,1
a4a04557-c2dd-488e-ae6b-550bd4daa787,1491,4.778.235,9.357.858,1
2b718b23-9949-4861-bae9-05bba0f7fcaa,1555,56.229.997,8.645.096,1
9ec7340e-5628-496b-873d-322185b5b856,1468,0.05888727,4.587.672,0
d1c7a87d-e7e3-43d7-bd21-db99c237b69c,1480,3.810.913,8.563.249,1
3caa7aa3-b853-4584-b650-628d26fa82a3,1482,-0.24578673,50.414.743,0
2d0dee66-5101-433f-8490-6de564826d0e,1478,0.40849525,6.177.665,0
75185671-a01e-4060-8285-d400cca85751,1485,-0.70413613,640.706,0
cfaed2c9-ebc9-492d-9d51-294c267aae5a,1514,5.308.211,9.167.165,1
1631591b-bc65-4251-9844-dceabd0daeb6,1465,-0.09126176,77.745.843,0
8d6e1569-e679-495e-bbaa-b40da50c15e0,1475,57.016.597,8.817.795,1
73fe4fb0-d208-400e-9710-9f2bf95f255f,1474,0.6251146,55.673.957,0
87b129d6-4449-4c09-a93a-2fc2caa16276,1472,-13.214.412,67.660.336,0
f6673cd9-2b7b-472c-bb3e-e0a1fa9c8441,1454,0.5379275,49.009.814,0
0469b7ea-bfd9-4482-8f88-97a2f6901275,1476,-0.24578504,4.938.429,0
d29a2c17-a7b7-4927-a634-6b64b0944716,1469,4.087.988,6.675.838,1
de37b0e1-1f63-4651-8136-095971e35c8b,1441,-0.94541633,5.810.439,0
bfd16376-c444-4c93-ae95-4e3790ae09f3,1459,49.087.396,67.864.738,1
65df958b-ac7d-4da4-a3ff-56a759b5c55a,1477,0.60007167,68.818.917,0
77fa9a4d-08bb-485f-b45f-b44ac70305ef,1458,0.23085146,5.652.927,0
84c5602f-b14e-4a46-8991-97e21c9ac391,1512,-0.56550705,64.423.637,0
99e854ef-a02a-4190-b581-90ab73fb44cf,1554,0.65458786,49.118.123,0
e98a8411-062e-4e5d-9e48-4363257b74cf,1518,-0.1043008,60.588.026,0
8a2ec2df-0ea5-4ac7-a9aa-376b1028424c,1503,5.717.898,8.539.567,1
46941873-3ea0-4406-80f3-0e27aef3fdfe,1498,-0.1810642,55.672.994,0
d2168faf-5a47-4062-b945-cd3f5c80eb0e,1440,0.530339,48.398.046,0
f0df0c8d-dd7d-40d9-b7d5-27da54ecc89e,1495,56.436.973,68.469.415,1
52391442-d556-4ef0-8aad-b07c1936bbc0,1423,6.250.445,7.312.273,1
b22b9c0e-c622-424e-96d3-de7527c3a924,1436,5.895.282,77.111.835,1
41b7abec-fbcb-4704-8b0d-98a1ae25f227,1456,0.3036181,7.408.808,0
a46b9726-4a74-4ea0-93a5-ca4f35d924c4,1480,-0.16784348,6.505.104,0
ec6f046e-3288-4830-bff9-5d68706be694,1479,-0.19163787,53.146.753,0
1e7e638f-291e-43d9-8c6c-22c5b2e642bd,1528,-0.41551098,51.255.903,0
b0b9e6e3-9daf-43ff-a128-769a509559f4,1454,-0.41843766,48.274.717,0
8fca5f02-1dee-4c7b-88ba-d248a6e3b82c,1436,62.484.264,8.866.991,1
8cf37a1d-8972-4512-8170-f4028c4184a3,1488,5.086.457,9.107.151,1
d4923960-2b75-42fc-bfee-191358115e23,1524,-0.65281403,6.800.729,0
a5007edb-543a-4112-b76d-cfb9ce0d1e19,1462,44.470.763,63.745.446,1
9ce25209-9053-4654-95dc-004bf9d10abb,1473,-0.23783676,4.824.382,0
4e4229e2-2678-4238-8fb1-dbc27b11b37f,1472,49.927.096,8.338.987,1
810ebc59-ff8f-46e1-b227-e8d571cc8976,1491,-0.7267675,65.558.825,0
6e8848e5-eb95-4185-a21f-0e747a55a147,1481,5.883.128,8.603.003,1
46f318b4-0a72-45bd-a0b8-f5a8d45cb6e8,1506,53.315.744,7.427.982,1
e814822a-e6cc-470c-8a5f-b3c000ce4d23,1505,-0.5211265,60.147.424,0
b567ef3d-ca06-4802-9e22-415aafc08631,1467,0.9140052,5.122.891,0
e192f984-a078-4d07-a3d2-bda835d8b60f,1510,4.857.487,6.607.322,1
64beec96-44c6-42c2-a2a7-9960055c7e1d,1473,-0.115220025,79.238.834,0
027ff6ff-04c8-4eee-b663-9a66eaa27a8c,1498,-0.5839544,6.604.901,0
07a0b731-5156-40f5-a4ef-e96c432be6ae,1521,4.671.976,8.374.095,1
3bc03747-11c8-40b2-a5c2-f814acf156a7,1480,37.180.884,7.907.904,1
eac19595-f3f7-4914-aa0a-30054fc02793,1454,0.9224945,5.342.268,0
493d625a-6722-471b-a2c8-656dec44cb07,1502,10.072.541,7.480.885,0
af7f611d-68fe-46d3-895c-fdbd15334628,1518,-0.7385345,762.888,0
58874819-00ec-485e-9138-c90e1a262776,1468,4.424.821,69.676.147,1
01c7c87e-5441-42d5-809f-a58bd027ea95,1439,-0.7726953,62.838.373,0
08dda962-04cf-45e1-bc06-7d90976e0691,1498,-0.515834,71.117.187,0
8583eab9-fbbf-4490-8ed1-3204ffdac01c,1478,43.385.215,8.817.569,1
38d0d2b5-7920-4004-8aaf-403cfeccd10e,1470,5.057.465,8.195.754,1
523388f2-42b8-4306-b294-827ad81a9ecc,1512,-0.61544734,5.740.455,0
d0aa1841-767e-4385-a3d0-f3de968c9c3d,1574,0.24708204,5.019.696,0
2d5be645-e45e-4a1f-b931-8fcff028b9a3,1447,0.07360322,66.059.723,0
cc24dec0-8460-4d63-b224-e2937cecab01,1486,-0.032762334,78.511.176,0
7b971080-7120-4fdb-8185-f08b8cbcf3b3,1552,6.158.262,81.209.135,1
31f237ed-cf14-4e10-8c79-d1a19ecf5c9b,1476,55.500.298,8.748.283,1
61fb4525-6f0d-49f9-b957-522bf33e8f01,1463,404.029,799.209,1
931218c5-aad5-4ac7-bd44-c761b152a383,1541,-0.73757935,7.020.104,0
50475906-6bb4-4ea2-8009-6879d6fdbd72,1510,-0.8493076,78.787.045,0
099fcbef-312b-4a6f-8c4c-a53420d23f54,1442,0.40058768,49.628.563,0
02c3370a-b421-45ce-ad69-8aecd78ef502,1455,-12.204.789,6.859.861,0
440b4c87-31ec-4eb9-972e-28e9d14198a0,1491,5.445.193,88.366,1
16ae0547-fbfd-454d-ba3e-05c79c9fb79e,1465,51.126.504,8.188.106,1
c3368291-84b9-41fa-bdcc-1bc46326c214,1441,-0.34343237,665.955,0
9b36c6ed-2aa0-447b-a9ad-6e099421172c,1542,-0.4358151,4.808.894,0
a76d0608-3684-49f5-bc9a-839c9a09d7f0,1457,-10.497.465,73.600.335,0
e0e31450-f789-42a4-8a50-aeea5b6e64f5,1532,0.08811286,6.667.145,0
cf1b1b68-3b29-4e78-8586-63616b11cc74,1489,52.798.285,8.132.165,1
da8a001d-f1bd-4adb-b293-fca543d9c461,1516,0.7611271,71.818.333,0
9ca7a552-6031-46ed-ae13-66ef02c2fbc7,1485,0.20659535,5.952.635,0
938402bb-e52f-4c87-b111-6536f9032047,1419,-0.013579335,48.533.783,0
8162f899-103d-4fb4-8269-d80852097cc4,1472,4.175.132,758.645,1
610df76a-0904-4d05-a0e3-7abcbc9fc69e,1455,0.8380782,5.181.348,0
66a3df5c-3eb0-4396-a393-71fefc9daff7,1520,10.112.354,52.919.197,0
8653ad13-abc2-4409-a088-054b60814636,1526,55.772.905,8.501.946,1
040c045f-83ec-49f7-b0f8-1eb5eaf4a176,1536,45.088.553,700.179,1
ccebaa3b-9a15-45dc-8e77-30e87761d2f5,1469,42.622.156,6.305.419,1
73032da8-3b08-4a84-8f49-e26802e2779a,1471,5.042.283,71.126.885,1
d544f1f2-5e5b-4fa1-b934-70c2cea9ead0,1525,-0.9565667,72.864.256,0
7b6fc1f5-863c-4dea-8824-a8d68876b44a,1495,10.537.153,5.581.798,0
f0877fe5-b90f-42ce-8b5c-4be3a7471173,1493,-11.056.609,75.290.203,0
f2c19d4e-7ef1-41ea-9801-15d7db381f2c,1575,581.469,8.822.398,1
3e1dc269-7f7f-41aa-a35a-a5eaca670f4a,1466,-0.33942673,766.498,0
6aa946fb-643b-48c9-b6e4-1d22299e9932,1481,4.240.299,69.625.893,1
8af0be18-5976-4320-917b-4a649cfe06af,1489,47.359.433,8.022.506,1
7de5c292-b5c5-4b15-ac77-f26198dee612,1527,-0.4297892,5.427.556,0
f97538fc-6745-4da5-ab6b-bb13edb0cbb7,1464,-12.114.325,7.149.325,0
aa8a4192-fbbe-41a0-9559-7c42060734c8,1482,-0.17670685,49.649.553,0
fa818031-5293-4f78-b715-276f2a2775c5,1520,5.097.925,91.625.395,1
824d40ac-2ac0-419a-8adb-6387f51c0086,1489,4.830.363,8.387.832,1
edb8974f-e6df-4ecc-9416-131f1a31e8b5,1470,0.70460004,45.956.807,0
29c3edf5-0ba0-4f6a-93e6-b5e56ae220c5,1549,0.18206543,49.070.024,0
d529736f-3146-4932-97e0-28674a8348f8,1488,-0.36788726,7.004.175,0
b784057c-2c09-4942-a9b8-58b133490641,1417,-0.72415155,67.303.214,0
12720fa2-1caa-47fd-90fa-238132813970,1534,-0.7097355,52.541.656,0
c4886221-a722-4519-86f3-0e6615eec16b,1487,-0.06971198,748.278,0
7f1ee36a-5b8a-4dcd-8da0-ea1f018fa5bd,1462,4.063.786,8.948.754,1
ef25ef9c-0285-46aa-a6ea-402195cad8a1,1487,49.326.463,9.131.448,1
513c6530-4062-446d-b7bf-1af1d3b7d87d,1588,-0.62719756,8.022.022,0
22b4421a-13de-4c2e-beb8-0d63160603ff,1443,6.120.601,8.077.689,1
04502ba6-ded2-4dcb-975c-4c78ff3909a3,1465,4.859.322,59.599.857,1
5239ac26-aed8-4947-afed-6e8139c30c4c,1566,4.891.522,8.037.802,1
ca31fecd-9d23-47e6-9e3a-2294e0863980,1473,51.500.587,695.012,1
4c92b4d4-1881-487f-aed7-874e070a9b0a,1478,-0.75104934,54.197.283,0
2ab8e11c-e25b-4ed7-ad09-bd1ac63bef98,1466,0.7796761,7.540.059,0
c14ebc2f-49ae-481b-8012-eca9c21307f8,1453,-0.14799652,46.633.477,0
6bfeee40-4f7e-4c73-9f6a-0784609a8322,1550,6.012.309,8.057.521,1
bcd59449-3be7-411d-8880-34f0e2b8501b,1563,56.056.056,8.275.954,1
8750d56d-1e64-4e0c-b1d5-1b1a8099d494,1463,0.16576536,68.537.264,0
d7cb70dd-1950-4f23-81ea-8b9e4c488bab,1460,48.229.356,8.462.925,1
38dabb42-d156-4ceb-9265-aa06dda5f886,1555,5.071.411,6.938.127,1
9ea412f9-a1aa-4e4c-a668-d5eec6bd2e46,1451,-102.869,6.125.594,0
69c7e458-6fa8-44b8-b6f3-6a64417c68f4,1559,-0.06682661,6.731.219,0
bde2d23a-acd6-4ec4-905f-47182bb2224b,1454,-0.69924885,5.979.927,0
be6bab60-12d3-4e06-822a-d420cc62d3ac,1474,546.144,821.354,1
3132eae5-0ede-4c3c-88ee-524909220c22,1523,-1.312.262,70.035.872,0
63b9a7cc-2b2c-4dd5-a450-a631b7a1c780,1506,4.025.221,75.121.846,1
28539a7e-fd17-4760-8e83-a6aa14e7149c,1456,-10.338.655,67.968.106,0
6882836a-9cda-4ed7-b262-e846496e3f8d,1475,5.318.357,9.377.505,1
8617a21d-b224-49c7-a4eb-beb9cab96e45,1521,64.245.787,8.027.462,1
b792cf84-a505-46d1-b718-548bce1b4ede,1474,0.34922457,6.141.082,0
8b98406f-bed2-4215-a2f4-a120216b9e59,1481,57.385.173,75.141.115,1
11fb0b72-22fa-4940-a01c-5efe4cbe29ec,1480,-0.33274356,5.411.882,0
d09675b8-39e4-4dae-b02c-6686e97bfe01,1480,39.868.567,9.095.338,1
53b2062f-ce47-4be1-a5e9-4aa2c16ad035,1464,-0.8002523,75.502.734,0
66756377-cb79-486c-a8df-66537a94b7da,1499,5.556.688,9.046.857,1
19aa32e4-8616-44ec-9f9c-d74c13a7ce7d,1468,-1.184.393,7.734.733,0
be03da64-fbee-4223-9fd0-793efb1330d3,1478,-0.028012699,57.068.205,0
495b2e2b-4864-47bf-b6aa-fcb6e19bcb18,1457,0.81864023,55.525.804,0
d788994c-bafe-4fc2-a1bf-3f06f6c69257,1471,0.45584753,5.570.144,0
60094415-6f42-4d14-b94c-73741eb7ee12,1505,4.752.792,9.031.794,1
78532afc-75eb-42a4-b5d1-8b0ce8bfd1e0,1466,1.133.022,52.981.462,0
06625626-bc0b-46dd-bd05-a66a99c27ee2,1420,-0.67287683,76.122.737,0
803f4bbd-2373-4d71-9661-591ac3dab994,1468,46.862.226,70.695.086,1
f7805228-2472-4bbd-ac62-3c3e21e1676a,1452,0.6161664,7.222.674,0
0bc764f3-654f-4b3c-8e38-3f868aaeff86,1457,5.496.694,8.967.366,1
ad792870-8497-417f-a4fc-1688a1e2c99e,1458,34.819.274,8.322.382,1
e87d5abc-141d-4000-af4a-9d95555b0569,1483,0.73518544,5.011.876,0
5cb63b06-3971-42ad-9243-9fcb62c13165,1522,44.092.774,8.582.529,1
10faefde-ab58-4987-95e6-b6d42cee0734,1488,44.437.037,8.175.154,1
bf60738f-a450-48c4-9dc5-1a599c187b25,1463,0.86505747,5.172.583,0
eedd590e-5f48-4613-8491-5bbfd0ebbd44,1506,4.163.939,61.401.954,1
d1c0bf07-59bf-49cb-823a-7eb7bf9be953,1455,4.312.091,6.788.061,1
7e4da793-0d07-44b2-9924-6edc9d017270,1482,36.377.482,79.058.013,1
a2c513dc-2f34-441f-bba7-cf2633d6ce07,1460,-0.74783725,774.742,0
07c07e64-481e-41d0-85e6-4ed7486a84ed,1467,54.915.047,8.948.326,1
5a51ffc4-84cd-4b52-84dd-4e155028bd57,1453,0.5594436,5.238.629,0
05624bee-589f-42d1-9560-be493ed0977a,1478,45.552.273,7.610.595,1
d88a4829-c68f-45ec-aaf9-44852a614665,1468,0.56101185,48.343.663,0
0015a930-23dc-4ea9-99f0-0c2cbc569775,1459,0.4847925,7.268.824,0
464e1034-3ac0-437a-ba4a-09c537eae9d6,1545,0.3672269,67.471.604,0
d7465fb0-85d4-468b-a549-d3a6b4bbb7ad,1470,4.075.374,8.959.224,1
0067e37b-e20d-499a-bdde-ab5fed1319fb,1472,0.76516426,49.178.658,0
a0953207-769b-4b3c-8cc1-dc16e93715f5,1469,37.765.017,775.309,1
1ad0249d-1ae7-4ca4-ad40-e650e7e2be16,1455,0.9423394,7.422.294,0
24aa75e6-8025-4ef1-a7aa-d6ef511a7a7d,1459,0.020961028,50.469.766,0
a63f1df1-07dd-4eae-b0a4-742e3fe2e801,1484,-0.50397754,50.771.003,0
d97ce097-8307-464a-a0a5-a02e86a9bd12,1527,6.120.925,8.506.249,1
ac2fc230-9469-4a7d-993d-69dabaa49c73,1483,5.285.232,9.140.661,1
f9f9b816-c6a7-4d4c-9943-72b929219979,1509,-0.2561625,54.553.246,0
fbec5d67-e08a-4a28-83b5-9b21a7fd449a,1477,-0.7440361,73.597.884,0
dfdc4c6c-ba1d-42df-8b7a-bfca6520a8ba,1525,47.210.007,8.118.096,1
583ad728-5970-48dd-bdb4-96878121e052,1439,-0.7663823,734.542,0
814188f5-5ee8-4681-b703-b4c5661fe93c,1494,52.374.115,6.311.134,1
7edb4a42-a0d3-42fc-a7e1-29ae493e0fec,1476,58.974.466,68.625.197,1
7b25d251-16b8-4b08-8c51-3d1c96fc41d7,1470,0.23870017,48.450.713,0
a11533d0-c674-455f-9122-f5cf048e33f9,1501,55.775.776,8.192.677,1
c59e56a3-338e-494b-9e22-5f750f77cf8d,1496,6.136.993,8.011.009,1
4ecd7ce7-98d0-43bb-a4b7-cbc94fd74b97,1500,55.897.007,8.013.367,1
4e05c53e-ee9e-4064-9c05-98ef035a23cb,1502,-0.60776293,60.805.717,0
f89a9500-f9f9-4ebd-be4c-4f86a7ba8aea,1536,-0.21783826,7.160.488,0
95a44d2c-98e4-43f8-a5ff-5b47e4186dd4,1405,0.19660422,64.191.737,0
e8e40e5b-0198-46e4-9eae-3f63c273a326,1485,5.169.939,8.778.811,1
4dabae5a-d040-4109-af34-faa1473a7c97,1500,-10.466.456,72.379.756,0
9535bb96-04ec-412f-bbbb-24e521c14e7d,1453,-1.104.992,6.307.878,0
0ac031b8-89fb-44c7-891e-737df558fe50,1569,-0.32320514,61.347.795,0
c1dabb1f-aa90-4bd0-9530-5075b48102b7,1499,0.7277569,66.695.957,0
d352e19f-c946-4996-b0a5-64fe7a2446f4,1484,42.975.106,6.924.755,1
adf3ebc2-3c7b-4a26-9cbf-ce5e95e3684d,1464,0.1806784,54.765.825,0
ae030467-912a-4a13-b4b7-3a45ba737efc,1496,5.912.424,77.030.134,1
b5715dc4-978d-4d9d-8238-8a5b97251446,1473,5.721.442,7.125.178,1
ff1dc7ae-4d01-41e9-b030-33ef9cf246a6,1486,-0.8528478,67.232.685,0
88b9b7a1-f8c6-4a24-9916-f244a111d832,1429,0.5900847,50.480.022,0
29157855-88db-4153-86b9-a5d7766ff935,1486,52.661.414,9.120.168,1
dcb712d9-2a02-421b-b750-731ea7c637e1,1539,-0.6914302,5.617.436,0
28be93ab-ab2e-4981-85cf-ac72343a66e6,1549,0.5955483,5.607.913,0
22a8b7ce-feab-4aa6-bbad-fdb362532337,1483,0.29192835,4.777.217,0
b3e1a2c2-9faa-45f5-8f4b-4e7d5f643b76,1512,-0.38548926,63.975.525,0
f98c720b-e946-46c5-856b-28acb0a85e09,1461,0.37154287,6.983.597,0
c18391ee-cf43-4902-a2bb-27c249c8d6db,1467,5.610.698,8.028.716,1
595d15bf-5ee8-4586-95e7-d76b097131fb,1526,0.009984807,7.469.015,0
0af0c2c4-a40e-49aa-9960-700c81fd40d7,1488,-0.5071308,62.880.526,0
a85ffe86-c0b8-4782-9227-8f3e762e6f35,1480,0.41831496,75.726.113,0
38d5c7b4-69d5-4ba1-a4d0-bd7bc23d3a90,1543,5.318.556,63.547.745,1
076acb6d-473d-4e06-9ee2-f4cce9bb2584,1478,-0.8757805,5.452.475,0
9349bbdd-c768-445b-8019-3a0a084ec548,1467,48.180.394,8.040.638,1
151e30bb-2ee4-4fc2-82da-9ccc03e16811,1519,0.5917593,70.682.507,0
f4eb62f5-4125-4fa2-9106-b658d305bbfc,1540,0.14645717,6.810.259,0
45028116-48b2-4ca8-a4d1-103c13560a3d,1489,0.6738819,5.181.737,0
c6065c9f-623b-46cb-a7f4-133807ca27c0,1527,-0.692084,69.183.035,0
b47c6fea-f300-482b-8c44-eb2c180ffd7d,1447,-0.5700152,673.883,0
f30f5350-fcb6-4079-9124-203c20a2f7dd,1470,57.245.073,66.399.612,1
5efe1fcb-ee2f-4d95-be55-5c2985bf0854,1480,0.3192833,78.029.013,0
a296a062-1fe2-4a20-8db7-2a6837a977e8,1504,5.943.136,8.618.427,1
bac05285-324d-40f1-ae9f-e572675f364f,1498,5.553.549,9.076.967,1
c4ba6ff6-f89f-4e50-873d-c13db57f5397,1478,56.066.313,8.444.544,1
619c3b3f-2255-4f33-a01a-8bad835c2555,1493,5.783.809,7.597.394,1
74591a62-8c2f-4d8d-9626-5037e6bd6cb0,1477,5.927.419,79.764.876,1
214fef4b-469b-4b79-a984-4c007a71431a,1491,6.123.005,71.615.596,1
e40203f2-0e18-4154-9e82-e43251540294,1523,0.378194,6.677.663,0
c3651d19-a617-4523-b4fe-c3490f5566f8,1492,-0.34133333,50.843.754,0
d0619b10-ab93-446e-ae46-d2996c386e07,1491,-0.90894574,7.136.282,0
6e57297b-6518-4fef-948b-7a43c73fce09,1475,4.717.847,63.468.885,1
e76e121c-ca2d-4faa-a136-94c8f587ec2d,1479,-0.64392185,6.808.791,0
1f9bbaa9-8954-41db-87ba-965420e2cf06,1454,-0.6803084,67.758.417,0
6245cc76-75e2-4cce-bc8a-9402367dd719,1484,-0.43203574,47.931.786,0
0afc8c4a-4e48-48d4-a152-8911a452f4b4,1509,0.25501734,65.194.244,0
74b78c8c-f2ec-4a0d-b98c-23ea360f8093,1499,62.343.197,7.278.954,1
cacda3cc-4895-4db4-9629-6beec5a8cd0e,1511,46.769.567,69.439.673,1
c05d156e-a072-4c06-bcdd-c37251767c2d,1452,-0.68427676,72.943.993,0
6c9c1551-9f89-42b2-b4dd-4a01fa4e1a14,1507,-11.599.563,72.698.374,0
45b0bf3e-0e64-4f82-83c2-f710b26d79fa,1449,-0.4062027,74.801.674,0
56fae6d8-503c-4a2c-8c9a-48f38e962fb5,1506,43.052.325,7.597.725,1
a3e2e2f8-26b6-4cf5-ae5d-d1f85900d55e,1537,60.778.456,8.525.237,1
c452444a-7865-4d08-926a-f00b414d049f,1490,57.282.457,79.516.244,1
233909ca-b51a-42e5-b8d2-5e8c905f3479,1484,46.025.157,6.707.228,1
f64e77a5-09a1-419b-9875-351136cac666,1498,58.286.324,8.264.432,1
77aed060-e18f-4292-97b7-86146b75e426,1495,4.745.052,67.085.967,1
830b8a7d-144d-4d92-97ad-1449297eb363,1515,35.879.767,8.638.786,1
c46750ef-08b0-4c75-b4c6-009b73fc67f0,1498,61.398.873,6.927.898,1
5ba56b8b-fe7e-47e4-8d52-78dbff97455c,1551,0.78902024,52.641.654,0
e60371c2-1286-47f1-95aa-35ce5a8e2acf,1490,-0.12787922,6.038.819,0
