read,length,D1,D2,bin_id
6246ef8e-8670-44ca-87b0-0bfe16828f6d,1483,6.448454,1.4642376,1
980101df-cb77-4efc-abfa-0aba5285e7fd,1461,2.971329,3.063044,0
f85fc5d7-4f17-4ded-bb45-5fb5026f4be4,1541,8.394842,2.0378656,1
4f508f9d-6adc-48ba-8e71-184eb1f39f5e,1497,9.501625,0.44895568,1
306e478f-d81f-4acf-b894-420ead38d9c4,1494,8.7038,1.0956558,1
303e8daa-96fc-4c58-818b-d498cf78b707,1418,8.809721,0.66851526,1
b4a6904a-ac38-4ae4-88bc-e46de25bba79,1442,4.800152,2.5063984,0
627f184e-052d-4a0b-b1ad-9c22d6f89277,1501,3.1759062,3.396652,0
3d801ef5-38cc-406f-b2dd-8556f653685e,1491,6.9188943,1.4353224,1
5250e319-11f3-4999-aea9-7bcbcf8cb3b4,1490,7.21201,-0.5580993,1
a27761a2-8e98-40fd-9ccf-1d7449b8cc81,1472,4.75032,1.0196182,0
c0c60a2a-7cda-4d02-b5ba-d8110a3b30e5,1496,6.6655135,0.67340684,1
4df1ba64-ee6c-4029-be72-479ecb69c318,1472,2.906092,2.1813707,0
2b1dfda3-6380-4055-af84-d483610b57de,1445,2.7454472,3.142308,0
ae187c43-e53d-41c5-8444-09ea4424fb46,1466,4.720723,3.293676,0
1f004348-37b3-4055-90ae-e02b20cffa33,1471,4.722026,2.7474916,0
3bb191d0-862e-425b-a104-6f31622a9f34,1530,8.32106,-0.7487526,1
02b65c9e-5da5-4ca6-9324-9f59cac17b48,1528,8.8999405,1.1275156,1
1b82f20f-af1e-4a17-a3d9-59a406d23011,1465,3.4797359,2.8826582,0
718e9488-73b3-4e11-a1ad-cc7f1e4345c3,1481,4.0698056,3.5007858,0
a5bb4642-36fc-4354-b9e3-2b3db341c8fd,1488,8.685087,0.749132,1
da640a90-82b9-427a-b310-9cf8b7a0f9fb,1455,3.3642516,3.2484682,0
664c1e7d-5c8e-41a1-8b70-fa06a60fbcdf,1483,8.343538,1.8003163,1
fcd8db36-1637-4fc5-bf32-b67575a9d7f2,1529,3.4976232,3.6237826,0
1852bf47-9233-4882-a927-92ec434a392c,1503,8.433818,-0.47724602,1
7d982438-502b-4860-814b-09c4cc9e9790,1451,2.8113637,2.7881134,0
33eceaf7-be85-496f-94eb-461f428242d5,1451,8.323653,-0.9166086,1
fc9e6207-85fe-484b-917c-89716aaef18f,1450,3.5567052,3.6085343,0
4d220bdd-ad88-4c80-ac33-02a51f75a299,1474,6.7890167,1.4579425,1
f3d6cfa1-5f42-4d66-b3b1-79db801134ee,1434,3.110353,3.143607,0
06d49f27-743b-4e72-8192-728a86aded4a,1491,8.366669,-0.592097,1
be48e7fd-151e-471e-a3c1-2c5424cf2639,1469,8.548098,0.12466923,1
442dcf19-7598-4615-a7e8-f7d34e8f4159,1515,8.148818,1.0877789,1
447615bb-5fb9-4a08-9143-ccd5f8ae3b23,1440,2.9495468,1.6760242,0
17682396-f59f-4be4-9740-7e7f544af4f2,1514,6.055218,1.287385,1
ee3180ed-59b3-47e5-897b-10ea18eca2dd,1467,5.196092,2.8420799,0
0e82537c-36e4-4312-b143-2e2ae4d6c5f4,1485,3.1647654,2.8086402,0
4793534d-a53a-405d-9af2-a715c96444e1,1506,2.5043426,2.2826505,0
1d2d23cb-3e2d-41ae-88cc-e5c2037cc32f,1472,2.8263233,1.6849833,0
4805ad57-5f89-42a7-974f-b401a807c9c0,1574,7.801179,-0.41174614,1
111a51d1-4339-48e0-9963-a378cbadc7e0,1474,4.790495,1.2071759,0
e834937b-c32d-4c8d-8334-2c0e33613c8d,1508,9.366416,1.137032,1
e8f1bcbd-5cfa-45c5-a9f0-e5bf535864d0,1470,8.075329,-0.75524265,1
3c4314fd-1cd8-4adf-9d57-2be26f33de90,1468,3.7161877,1.9224138,0
c8c5ff8a-3103-40ed-94c4-1aaa17c1a2f5,1508,7.2660036,0.9140932,1
35fee161-a2be-44dd-8a9b-22ff5623352b,1479,3.671615,2.8035402,0
f92f8013-9066-4403-aa2e-3f2b0bbe798c,1476,8.262903,1.8859107,1
5ff68b2d-c6a6-4962-8f1d-0ad8ddd42468,1529,7.6183276,-0.4736625,1
9a6d09cd-1d67-4282-bda7-0996dee5bc36,1449,4.615437,2.4850209,0
10094564-2fc4-4edb-8a8c-3b7dd6ce2f8a,1434,4.4846625,1.7279848,0
e4e73ffd-8a60-4d36-abf9-214b8915d8c9,1479,3.1249516,2.7582858,0
a321545f-8261-43ad-bc5a-ffffaa935a42,1538,7.8151655,1.8811145,1
7bcbda20-1fb3-4b72-89e9-416130980ea8,1475,4.782981,2.0275285,0
ab426481-106e-46b8-a1f0-c7a0b6e56fdb,1483,7.2938876,0.02083438,1
67fc22c8-2d57-4670-b920-8117e817234e,1496,3.0971632,3.3800728,0
1bc7cab3-f255-4370-bb5b-77a14081960f,1496,8.195904,1.5745801,1
b9736c03-69de-4df1-847c-f64dcf4e2ca4,1491,6.9208703,-0.45278823,1
a18fdee0-d51c-418e-b45a-1c266a6150fe,1471,7.1200185,1.608448,1
d330ffd5-721b-44fd-9d0d-61850c00ede5,1500,4.516618,2.2984443,0
65f0f6ba-1d7a-469f-8bfb-7e3aefe10723,1469,6.696606,0.06795133,1
3c2ce6cd-297a-466f-a3b8-40a9d03b7805,1466,7.4120083,-0.45730555,1
128d3dcb-6f22-40b4-99c8-3e13dbacea75,1477,7.0648623,0.47745225,1
c5bb497d-9ba4-406c-8573-de664bedf99a,1465,8.099016,0.40934414,1
633a32f0-9519-4ee0-a1a9-47a047a9cc8d,1447,3.430688,1.0904895,0
69e73b1f-2b94-4aa2-827a-cea7deae3216,1422,4.039473,1.4301718,0
cd1e699c-f155-4df7-bc13-a6e73b2106e8,1485,8.376448,1.6588563,1
d7df5de1-69ee-43df-bb18-489952e1b03e,1480,7.2960863,-0.61623657,1
3aefc46a-0db9-40ab-80c9-a8045999929e,1470,6.593427,0.7887884,1
27246d74-d39f-434c-9e0d-7ba886e48498,1486,6.886131,-0.10509742,1
b7165860-bc55-498f-818a-2e00c438c790,1472,8.837685,0.92668176,1
4b837d24-aa87-4adf-a7c6-5e21cf0682ec,1481,5.083658,1.6290225,0
5bdd217d-f90f-4081-a23f-d9c4df8b46bc,1456,4.6933885,0.9621024,0
9a714a53-5533-48db-8a46-12b0b38b2f9b,1443,8.474141,1.9474912,1
a8b28c65-c4e1-4e59-b5a8-d4ae8f3efd40,1477,7.405769,-0.27625036,1
0b806b09-b0da-46bd-b455-30775c0f020d,1464,6.8877425,-0.27317825,1
d53df19d-1d13-433e-ad64-d2a8c5c7effe,1449,2.9013543,1.7747111,0
f6bb03aa-29ea-4781-9c10-9524b7e8f0e2,1461,7.712877,-0.4769392,1
cd338879-330e-4ca0-844d-48344f96a364,1479,3.7755668,1.5189675,0
21f9c572-d3b3-48b5-9f59-3e123bfcf61c,1435,2.7136936,1.8698019,0
56a6cb87-32a4-4333-b66f-c69405aec40d,1458,7.6214747,2.4304357,1
b6e7b401-d548-488d-a030-c6b770968352,1498,6.6956196,0.4872202,1
278dd0a9-1ad5-4b1d-8567-9201524bf675,1476,3.8758254,0.9385738,0
5753f6a6-4e9b-48a7-a358-4deab3afa825,1487,7.762336,1.3994924,1
4c09b3ac-061b-428a-88b2-318d74ff3d8f,1465,3.122728,2.4914644,0
e45037a3-6fd6-46c6-93ca-d837621594b4,1451,3.646325,1.4212399,0
1bc19475-8d1f-4a19-9e63-46467e80d0fe,1501,9.288795,0.8612438,1
ef8e67e8-2d4a-40e9-918e-c00e2971e863,1550,8.2451,1.1912522,1
df19166a-4396-4813-90ff-a1f1276cee45,1496,7.8507133,2.1086745,1
091555ea-ba2c-46e7-8718-7f2717c8d0f2,1466,4.6938877,3.3885012,0
6874bed9-b212-4360-a5f6-9e003521d534,1463,4.5684514,3.3552594,0
f5fbac54-f5ff-4eec-8d7b-35f2a526bfed,1487,3.0718415,1.3592535,0
33c0f9bc-e835-4434-9244-2fa8f94895b9,1460,3.3043964,2.559347,0
13b31b91-5101-4cc7-8db4-cb23399eca58,1478,4.874054,2.8940148,0
905ea62b-45da-4985-ac69-36f2a4d11847,1438,4.0738325,2.6192157,0
14452f66-5f6b-4698-981c-c04269e4fa5f,1454,2.9829814,2.1776557,0
d8b5979a-bac9-452c-9c43-bd2641925f03,1471,3.1850312,1.3119296,0
91d6002c-5c15-4174-9df3-699e485e5e80,1516,9.723633,0.69449174,1
7ebc05b0-b417-4d5d-87d0-d868cd2cc84b,1488,4.2810616,3.5970025,0
c63e5c16-0de3-4f67-994f-2205c10a492d,1530,9.250195,1.0811024,1
69d68a81-da5f-471a-bb30-188c7b69e716,1447,3.312288,1.2180568,0
24b74cd5-d0de-4c33-88f0-78006c5c3a1b,1520,8.674177,0.027567966,1
a014260c-c92f-4c49-b650-4fb6f7390a6e,1487,8.953803,0.54566705,1
b5073554-9b9f-4419-8d9d-bbd326d07cae,1475,4.697021,3.342574,0
9d67feaa-52d4-404b-96f6-ec3da217a06e,1464,2.800737,2.6017427,0
6ab6b94a-c8dc-4dbe-b54f-5f488b3537f8,1493,2.830249,3.1204915,0
334c3898-8c0a-4cf1-abe3-9e1da5ec9c22,1454,4.8932147,3.321875,0
88207241-f6e8-48e3-b370-2e0c9a06c19d,1482,7.716029,0.48659104,1
64791c1d-c4e5-4e13-a273-615d5a626efc,1463,5.009472,2.9164248,0
1e688568-50cb-42c1-994f-03b5ba2e4ef5,1459,7.714789,-0.00717036,1
166ec51e-0a55-4f2e-abbf-266a3d284ec1,1499,9.31086,0.70805496,1
25175c51-4e18-445e-ab6b-3721c553a405,1494,8.644078,1.7279956,1
cb1b46d4-c12d-4d37-a6df-154d4372b267,1477,4.890105,3.0401883,0
fb47473e-460a-4a71-b2e7-359f712b688f,1482,9.739077,0.7578507,1
b31bb609-2262-41e8-b4c6-fe013feb56c2,1540,6.654638,0.92318624,1
57c6f40b-1cd5-4fd8-a886-c6114bf887b8,1508,8.158908,-0.7422833,1
